2023-12-24 20:26:22,730 [main.py         | 48] INFO: Start to run instance_1
2023-12-24 20:26:59,104 [simulate_environment.py | 103] INFO: cur time: 2023-12-24 23:20:00, pre time: 2023-12-24 23:10:00
2023-12-24 20:26:59,104 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-24 23:20:00
2023-12-24 20:26:59,105 [simulate_environment.py | 167] INFO: Get 18 unallocated order items, 6 ongoing order items, 70 completed order items
2023-12-24 20:26:59,349 [simulate_environment.py | 253] INFO: 2023-12-24 23:20:00, Item 1733120036-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:26:59,350 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:26:59,350 [simulate_environment.py | 103] INFO: cur time: 2023-12-24 23:30:00, pre time: 2023-12-24 23:20:00
2023-12-24 20:26:59,350 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-24 23:30:00
2023-12-24 20:26:59,351 [simulate_environment.py | 167] INFO: Get 14 unallocated order items, 5 ongoing order items, 75 completed order items
2023-12-24 20:26:59,600 [simulate_environment.py | 253] INFO: 2023-12-24 23:30:00, Item 2019310042-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:26:59,600 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:26:59,600 [simulate_environment.py | 103] INFO: cur time: 2023-12-24 23:40:00, pre time: 2023-12-24 23:30:00
2023-12-24 20:26:59,600 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-24 23:40:00
2023-12-24 20:26:59,601 [simulate_environment.py | 167] INFO: Get 14 unallocated order items, 5 ongoing order items, 75 completed order items
2023-12-24 20:26:59,850 [simulate_environment.py | 253] INFO: 2023-12-24 23:40:00, Item 2019310042-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:26:59,850 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:26:59,850 [simulate_environment.py | 103] INFO: cur time: 2023-12-24 23:50:00, pre time: 2023-12-24 23:40:00
2023-12-24 20:26:59,850 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-24 23:50:00
2023-12-24 20:26:59,852 [simulate_environment.py | 167] INFO: Get 8 unallocated order items, 11 ongoing order items, 75 completed order items
2023-12-24 20:27:00,104 [simulate_environment.py | 253] INFO: 2023-12-24 23:50:00, Item 2019310042-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:00,105 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:00,105 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 00:00:00, pre time: 2023-12-24 23:50:00
2023-12-24 20:27:00,105 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 00:00:00
2023-12-24 20:27:00,105 [simulate_environment.py | 167] INFO: Get 9 unallocated order items, 6 ongoing order items, 80 completed order items
2023-12-24 20:27:00,359 [simulate_environment.py | 253] INFO: 2023-12-25 00:00:00, Item 2019310042-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:00,359 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:00,359 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 00:10:00, pre time: 2023-12-25 00:00:00
2023-12-24 20:27:00,359 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 00:10:00
2023-12-24 20:27:00,360 [simulate_environment.py | 167] INFO: Get 9 unallocated order items, 6 ongoing order items, 80 completed order items
2023-12-24 20:27:00,607 [simulate_environment.py | 253] INFO: 2023-12-25 00:10:00, Item 2019310042-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:00,607 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:00,607 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 00:20:00, pre time: 2023-12-25 00:10:00
2023-12-24 20:27:00,607 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 00:20:00
2023-12-24 20:27:00,608 [simulate_environment.py | 167] INFO: Get 9 unallocated order items, 6 ongoing order items, 80 completed order items
2023-12-24 20:27:00,856 [simulate_environment.py | 253] INFO: 2023-12-25 00:20:00, Item 2019310042-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:00,856 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:00,856 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 00:30:00, pre time: 2023-12-25 00:20:00
2023-12-24 20:27:00,856 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 00:30:00
2023-12-24 20:27:00,857 [simulate_environment.py | 167] INFO: Get 9 unallocated order items, 6 ongoing order items, 80 completed order items
2023-12-24 20:27:01,093 [simulate_environment.py | 253] INFO: 2023-12-25 00:30:00, Item 2019310042-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:01,093 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:01,093 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 00:40:00, pre time: 2023-12-25 00:30:00
2023-12-24 20:27:01,093 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 00:40:00
2023-12-24 20:27:01,094 [simulate_environment.py | 167] INFO: Get 9 unallocated order items, 6 ongoing order items, 80 completed order items
2023-12-24 20:27:01,342 [simulate_environment.py | 253] INFO: 2023-12-25 00:40:00, Item 2019310042-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:01,343 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:01,343 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 00:50:00, pre time: 2023-12-25 00:40:00
2023-12-24 20:27:01,343 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 00:50:00
2023-12-24 20:27:01,343 [simulate_environment.py | 167] INFO: Get 8 unallocated order items, 7 ongoing order items, 80 completed order items
2023-12-24 20:27:01,592 [simulate_environment.py | 253] INFO: 2023-12-25 00:50:00, Item 2019310042-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:01,592 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:01,592 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 01:00:00, pre time: 2023-12-25 00:50:00
2023-12-24 20:27:01,592 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 01:00:00
2023-12-24 20:27:01,594 [simulate_environment.py | 167] INFO: Get 8 unallocated order items, 7 ongoing order items, 80 completed order items
2023-12-24 20:27:01,839 [simulate_environment.py | 253] INFO: 2023-12-25 01:00:00, Item 2019310042-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:01,839 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:01,839 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 01:10:00, pre time: 2023-12-25 01:00:00
2023-12-24 20:27:01,839 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 01:10:00
2023-12-24 20:27:01,840 [simulate_environment.py | 167] INFO: Get 8 unallocated order items, 7 ongoing order items, 80 completed order items
2023-12-24 20:27:02,099 [simulate_environment.py | 253] INFO: 2023-12-25 01:10:00, Item 2019310042-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:02,099 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:02,099 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 01:20:00, pre time: 2023-12-25 01:10:00
2023-12-24 20:27:02,099 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 01:20:00
2023-12-24 20:27:02,100 [simulate_environment.py | 167] INFO: Get 8 unallocated order items, 1 ongoing order items, 86 completed order items
2023-12-24 20:27:02,349 [simulate_environment.py | 253] INFO: 2023-12-25 01:20:00, Item 2019310042-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:02,349 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:02,349 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 01:30:00, pre time: 2023-12-25 01:20:00
2023-12-24 20:27:02,349 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 01:30:00
2023-12-24 20:27:02,350 [simulate_environment.py | 167] INFO: Get 8 unallocated order items, 1 ongoing order items, 86 completed order items
2023-12-24 20:27:02,595 [simulate_environment.py | 253] INFO: 2023-12-25 01:30:00, Item 2019310042-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:02,595 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:02,595 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 01:40:00, pre time: 2023-12-25 01:30:00
2023-12-24 20:27:02,595 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 01:40:00
2023-12-24 20:27:02,596 [simulate_environment.py | 167] INFO: Get 7 unallocated order items, 1 ongoing order items, 87 completed order items
2023-12-24 20:27:02,847 [simulate_environment.py | 253] INFO: 2023-12-25 01:40:00, Item 2300460049-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:02,848 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:02,848 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 01:50:00, pre time: 2023-12-25 01:40:00
2023-12-24 20:27:02,848 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 01:50:00
2023-12-24 20:27:02,848 [simulate_environment.py | 167] INFO: Get 7 unallocated order items, 1 ongoing order items, 87 completed order items
2023-12-24 20:27:03,093 [simulate_environment.py | 253] INFO: 2023-12-25 01:50:00, Item 2300460049-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:03,093 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:03,093 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 02:00:00, pre time: 2023-12-25 01:50:00
2023-12-24 20:27:03,093 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 02:00:00
2023-12-24 20:27:03,094 [simulate_environment.py | 167] INFO: Get 7 unallocated order items, 1 ongoing order items, 87 completed order items
2023-12-24 20:27:03,390 [simulate_environment.py | 253] INFO: 2023-12-25 02:00:00, Item 2300460049-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:03,390 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:03,390 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 02:10:00, pre time: 2023-12-25 02:00:00
2023-12-24 20:27:03,390 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 02:10:00
2023-12-24 20:27:03,392 [simulate_environment.py | 167] INFO: Get 7 unallocated order items, 1 ongoing order items, 87 completed order items
2023-12-24 20:27:03,647 [simulate_environment.py | 253] INFO: 2023-12-25 02:10:00, Item 2300460049-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:03,647 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:03,647 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 02:20:00, pre time: 2023-12-25 02:10:00
2023-12-24 20:27:03,647 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 02:20:00
2023-12-24 20:27:03,648 [simulate_environment.py | 167] INFO: Get 7 unallocated order items, 1 ongoing order items, 87 completed order items
2023-12-24 20:27:03,896 [simulate_environment.py | 253] INFO: 2023-12-25 02:20:00, Item 2300460049-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:03,896 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:03,896 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 02:30:00, pre time: 2023-12-25 02:20:00
2023-12-24 20:27:03,896 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 02:30:00
2023-12-24 20:27:03,897 [simulate_environment.py | 167] INFO: Get 7 unallocated order items, 1 ongoing order items, 87 completed order items
2023-12-24 20:27:04,146 [simulate_environment.py | 253] INFO: 2023-12-25 02:30:00, Item 2300460049-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:04,146 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:04,147 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 02:40:00, pre time: 2023-12-25 02:30:00
2023-12-24 20:27:04,147 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 02:40:00
2023-12-24 20:27:04,147 [simulate_environment.py | 167] INFO: Get 7 unallocated order items, 1 ongoing order items, 87 completed order items
2023-12-24 20:27:04,390 [simulate_environment.py | 253] INFO: 2023-12-25 02:40:00, Item 2300460049-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:04,390 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:04,390 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 02:50:00, pre time: 2023-12-25 02:40:00
2023-12-24 20:27:04,390 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 02:50:00
2023-12-24 20:27:04,391 [simulate_environment.py | 167] INFO: Get 7 unallocated order items, 1 ongoing order items, 87 completed order items
2023-12-24 20:27:04,635 [simulate_environment.py | 253] INFO: 2023-12-25 02:50:00, Item 2300460049-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:04,635 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:04,635 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 03:00:00, pre time: 2023-12-25 02:50:00
2023-12-24 20:27:04,636 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 03:00:00
2023-12-24 20:27:04,636 [simulate_environment.py | 167] INFO: Get 7 unallocated order items, 1 ongoing order items, 87 completed order items
2023-12-24 20:27:04,877 [simulate_environment.py | 253] INFO: 2023-12-25 03:00:00, Item 2300460049-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:04,878 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:04,878 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 03:10:00, pre time: 2023-12-25 03:00:00
2023-12-24 20:27:04,878 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 03:10:00
2023-12-24 20:27:04,878 [simulate_environment.py | 167] INFO: Get 6 unallocated order items, 2 ongoing order items, 87 completed order items
2023-12-24 20:27:05,128 [simulate_environment.py | 253] INFO: 2023-12-25 03:10:00, Item 2300460049-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:05,128 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:05,128 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 03:20:00, pre time: 2023-12-25 03:10:00
2023-12-24 20:27:05,128 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 03:20:00
2023-12-24 20:27:05,129 [simulate_environment.py | 167] INFO: Get 6 unallocated order items, 1 ongoing order items, 88 completed order items
2023-12-24 20:27:05,363 [simulate_environment.py | 253] INFO: 2023-12-25 03:20:00, Item 2300460049-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:05,363 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:05,363 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 03:30:00, pre time: 2023-12-25 03:20:00
2023-12-24 20:27:05,363 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 03:30:00
2023-12-24 20:27:05,365 [simulate_environment.py | 167] INFO: Get 6 unallocated order items, 1 ongoing order items, 88 completed order items
2023-12-24 20:27:05,612 [simulate_environment.py | 253] INFO: 2023-12-25 03:30:00, Item 2300460049-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:05,612 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:05,612 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 03:40:00, pre time: 2023-12-25 03:30:00
2023-12-24 20:27:05,612 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 03:40:00
2023-12-24 20:27:05,613 [simulate_environment.py | 167] INFO: Get 6 unallocated order items, 1 ongoing order items, 88 completed order items
2023-12-24 20:27:05,905 [simulate_environment.py | 253] INFO: 2023-12-25 03:40:00, Item 2300460049-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:05,905 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:05,905 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 03:50:00, pre time: 2023-12-25 03:40:00
2023-12-24 20:27:05,905 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 03:50:00
2023-12-24 20:27:05,906 [simulate_environment.py | 167] INFO: Get 6 unallocated order items, 1 ongoing order items, 88 completed order items
2023-12-24 20:27:06,148 [simulate_environment.py | 253] INFO: 2023-12-25 03:50:00, Item 2300460049-1: state = 1 < 2, we can not finish the simulation
2023-12-24 20:27:06,148 [simulate_environment.py | 99] INFO: **************************************************
2023-12-24 20:27:06,148 [simulate_environment.py | 103] INFO: cur time: 2023-12-25 04:00:00, pre time: 2023-12-25 03:50:00
2023-12-24 20:27:06,149 [simulate_environment.py | 140] INFO: Start to update the input of 2023-12-25 04:00:00
2023-12-24 20:27:06,149 [simulate_environment.py | 167] INFO: Get 0 unallocated order items, 7 ongoing order items, 88 completed order items
2023-12-24 20:27:06,400 [simulate_environment.py | 256] INFO: 2023-12-25 04:00:00, the status of all items is greater than 1, we could finish the simulation
2023-12-24 20:27:06,401 [evaluator.py    | 52] INFO: Traveling Distance of Vehicle V_1 is  390.700, visited node list: 31
2023-12-24 20:27:06,401 [evaluator.py    | 52] INFO: Traveling Distance of Vehicle V_2 is  294.400, visited node list: 39
2023-12-24 20:27:06,401 [evaluator.py    | 52] INFO: Traveling Distance of Vehicle V_3 is  214.300, visited node list: 72
2023-12-24 20:27:06,401 [evaluator.py    | 52] INFO: Traveling Distance of Vehicle V_4 is  88.700, visited node list: 126
2023-12-24 20:27:06,402 [evaluator.py    | 52] INFO: Traveling Distance of Vehicle V_5 is  49.900, visited node list: 147
2023-12-24 20:27:06,402 [evaluator.py    | 33] INFO: Total distance:  1038.000
2023-12-24 20:27:06,402 [evaluator.py    | 35] INFO: Sum over time:  56783.000
2023-12-24 20:27:06,402 [evaluator.py    | 37] INFO: Total score:  157938.156
2023-12-24 20:27:06,405 [main.py         | 53] INFO: Score of instance_1: 157938.15555555557
